Datum: 03.12.2015 06:02
_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
000.04250    0.39   33.20   -0.64   -0.67    0.87    0.12    3.14    2.33   15.00   -0.26   -0.03   -0.06
000.04275    0.44   33.20   -0.59   -0.66    0.87    0.12    3.15    1.98    6.00   -0.31    0.15    0.16
000.043      0.52   33.20   -0.52   -0.66    0.88    0.12    3.15    1.61    6.00   -0.36    0.31    0.32
000.04325    0.64   33.20   -0.44   -0.65    0.88    0.12    3.18    1.30    6.00   -0.41    0.48    0.45
000.04350    0.74   33.20   -0.37   -0.61    0.88    0.12    3.24    1.00    4.50   -0.46    0.64    0.58
000.04375    0.76   33.20   -0.32   -0.54    0.88    0.12    3.25    1.15   12.00   -0.51    0.78    0.68
000.044      0.72   33.20   -0.28   -0.45    0.88    0.12    3.16    1.81   13.50   -0.55    0.90    0.76
000.04425    0.69   33.20   -0.27   -0.36    0.88    0.12    3.27    2.44   13.50   -0.59    0.97    0.81
000.04450    0.58   33.20   -0.29   -0.31    0.88    0.12    3.30    2.96   13.50   -0.63    1.02    0.82
000.04475    0.48   33.20   -0.33   -0.30    0.87    0.13    3.21    3.44   13.50   -0.67    1.05    0.81
000.045      0.44   33.20   -0.37   -0.35    0.87    0.13    3.19    3.81   13.50   -0.70    1.05    0.78
000.04525    0.42   33.20   -0.41   -0.42    0.86    0.13    3.20    4.04   13.50   -0.73    1.02    0.73
000.04550    0.37   33.20   -0.43   -0.50    0.86    0.13    3.20    4.07   13.50   -0.76    0.94    0.67
000.04575    0.40   33.20   -0.41   -0.55    0.85    0.13    3.08    4.04   13.50   -0.78    0.81    0.58
000.046      0.45   33.20   -0.36   -0.56    0.84    0.13    3.15    4.18   16.50   -0.80    0.62    0.45
000.04625    0.47   33.20   -0.27   -0.51    0.83    0.13    3.25    4.72   18.00   -0.82    0.40    0.27
000.04650    0.49   33.20   -0.17   -0.41    0.81    0.13    3.33    5.18   16.50   -0.83    0.19    0.06
000.04675    0.53   33.20   -0.08   -0.29    0.80    0.13    3.44    5.58   16.50   -0.84    0.02   -0.17
000.047      0.54   33.20   -0.01   -0.16    0.79    0.13    3.51    5.88   16.50   -0.85   -0.09   -0.38
000.04725    0.50   33.20    0.02   -0.04    0.77    0.13    3.51    6.09   16.50   -0.85   -0.14   -0.55
000.04750    0.45   33.20    0.02    0.04    0.76    0.13    3.57    6.21   16.50   -0.85   -0.15   -0.67
000.04775    0.35   33.20   -0.01    0.10    0.74    0.13    3.58    6.27   16.50   -0.84   -0.13   -0.74
000.048      0.22   33.20   -0.06    0.16    0.73    0.13    3.52    6.21   16.50   -0.83   -0.10   -0.77
000.04825    0.06   33.20   -0.11    0.23    0.71    0.13    3.47    6.27   15.00   -0.81   -0.06   -0.79
000.04850   -0.04   33.20   -0.15    0.32    0.69    0.14    3.56    6.30   15.00   -0.80   -0.03   -0.79
000.04875   -0.22   33.20   -0.15    0.42    0.67    0.14    3.52    6.17   15.00   -0.77    0.03   -0.78
000.049     -0.33   33.20   -0.10    0.50    0.65    0.14    3.41    6.07   13.50   -0.75    0.12   -0.73
000.04925   -0.39   33.20    0.00    0.55    0.63    0.14    3.52    6.15   13.50   -0.72    0.22   -0.62
000.04950   -0.34   33.20    0.13    0.56    0.61    0.14    3.41    6.15   12.00   -0.68    0.33   -0.47
000.04975   -0.29   33.20    0.26    0.52    0.59    0.14    3.31    6.43   12.00   -0.64    0.40   -0.29
000.050     -0.12   33.20    0.37    0.44    0.57    0.14    3.25    6.75    3.00   -0.60    0.43   -0.09
000.05025    0.01   33.20    0.42    0.35    0.54    0.14    3.20    7.00    3.00   -0.56    0.41    0.09
000.05050    0.14   33.20    0.43    0.28    0.52    0.14    3.06    7.08    3.00   -0.51    0.38    0.23
000.05075    0.22   33.20    0.40    0.23    0.50    0.14    2.92    6.93    9.00   -0.46    0.36    0.34
000.051      0.25   33.20    0.36    0.22    0.48    0.14    2.87    7.47    9.00   -0.40    0.38    0.43
000.05125    0.22   33.20    0.32    0.23    0.45    0.14    2.68    7.96    9.00   -0.34    0.43    0.52
000.05150    0.20   33.20    0.32    0.28    0.43    0.14    2.63    8.52    7.50   -0.28    0.52    0.62
000.05175    0.18   33.20    0.33    0.32    0.40    0.14    2.60    8.86    7.50   -0.22    0.60    0.72
000.052      0.13   33.20    0.36    0.34    0.38    0.14    2.49    9.14    7.50   -0.15    0.67    0.80
