_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
106.19325    0.76   33.40   -1.60   -1.21    0.92    0.20   -0.02    5.00    3.00    3.41    0.12    0.13
106.19350    0.76   33.40   -1.66   -1.24    0.94    0.20    0.15    5.75    3.00    3.44    0.18    0.09
106.19375    0.75   33.40   -1.70   -1.23    0.96    0.20    0.25    5.92    3.00    3.45    0.24    0.07
106.194      0.72   33.40   -1.73   -1.17    0.97    0.19    0.43    5.58    3.00    3.46    0.29    0.07
106.19425    0.65   33.40   -1.73   -1.09    0.99    0.19    0.58    4.92    3.00    3.47    0.34    0.07
106.19450    0.71   33.40   -1.69   -1.02    1.00    0.19    0.75    3.92    3.00    3.46    0.38    0.09
106.19475    0.75   33.40   -1.61   -0.97    1.02    0.19    0.83    3.50    1.50    3.46    0.41    0.10
106.195      0.81   33.40   -1.48   -0.94    1.03    0.19    0.90    3.15   10.50    3.44    0.41    0.10
106.19525    0.97   33.40   -1.31   -0.93    1.05    0.19    0.83    2.86   10.50    3.43    0.38    0.09
106.19550    1.19   33.40   -1.15   -0.93    1.06    0.19    0.74    2.44   10.50    3.40    0.31    0.08
106.19575    1.29   33.40   -1.00   -0.89    1.07    0.19    0.63    2.83    3.00    3.37    0.20    0.06
106.196      1.39   33.40   -0.88   -0.82    1.09    0.19    0.47    3.75    3.00    3.33    0.08    0.02
106.19625    1.47   33.40   -0.77   -0.69    1.10    0.19    0.31    4.42    3.00    3.29   -0.04   -0.04
106.19650    1.49   33.40   -0.66   -0.54    1.11    0.19    0.17    4.75    3.00    3.24   -0.15   -0.12
106.19675    1.46   33.40   -0.52   -0.37    1.12    0.18    0.16    4.83    3.00    3.19   -0.24   -0.20
106.197      1.44   33.40   -0.35   -0.20    1.13    0.18    0.15    4.75    3.00    3.13   -0.32   -0.28
106.19725    1.47   33.40   -0.15   -0.05    1.14    0.18    0.19    4.58    3.00    3.07   -0.39   -0.35
106.19750    1.55   33.40    0.03    0.06    1.15    0.18    0.23    4.44    4.50    3.00   -0.50   -0.41
106.19775    1.63   33.40    0.19    0.13    1.15    0.18    0.22    4.17    4.50    2.93   -0.62   -0.45
106.198      1.75   33.40    0.32    0.17    1.16    0.18    0.18    3.83    4.50    2.85   -0.76   -0.48
106.19825    1.90   33.40    0.43    0.19    1.17    0.18    0.02    3.42    3.00    2.76   -0.90   -0.49
106.19850    2.05   33.40    0.56    0.20    1.17    0.18    0.04    3.00    3.00    2.68   -1.01   -0.49
106.19875    2.20   33.40    0.69    0.20    1.17    0.17    0.02    2.69   19.50    2.58   -1.07   -0.45
106.199      2.36   33.40    0.81    0.22    1.18    0.17   -0.03    2.92   19.50    2.49   -1.06   -0.38
106.19925    2.47   33.40    0.90    0.23    1.18    0.17   -0.06    3.13   19.50    2.39   -0.99   -0.27
106.19950    2.52   33.40    0.93    0.26    1.18    0.17   -0.14    3.42   18.00    2.28   -0.86   -0.15
106.19975    2.50   33.40    0.88    0.27    1.18    0.17   -0.14    3.92   18.00    2.17   -0.71   -0.01
106.200      2.40   33.40    0.75    0.26    1.17    0.17   -0.22    4.48   16.50    2.06   -0.55    0.12
106.20025    2.28   33.40    0.58    0.24    1.17    0.17   -0.26    5.09   16.50    1.95   -0.39    0.21
106.20050    2.16   33.40    0.40    0.21    1.17    0.16   -0.22    5.48   16.50    1.83   -0.27    0.28
106.20075    2.00   33.40    0.23    0.18    1.16    0.16   -0.13    5.79   16.50    1.71   -0.17    0.32
106.201      1.88   33.40    0.10    0.16    1.15    0.16   -0.04    5.88   16.50    1.59   -0.11    0.32
106.20125    1.80   33.40    0.00    0.14    1.14    0.16    0.02    5.85   16.50    1.47   -0.08    0.29
106.20150    1.74   33.40   -0.07    0.12    1.14    0.16    0.12    5.92    3.00    1.34   -0.10    0.24
106.20175    1.67   33.40   -0.13    0.08    1.12    0.16    0.24    6.00    3.00    1.21   -0.15    0.16
106.202      1.70   33.40   -0.18    0.02    1.11    0.15    0.37    5.83    3.00    1.08   -0.23    0.06
106.20225    1.75   33.40   -0.21   -0.07    1.10    0.15    0.51    5.50    3.00    0.95   -0.30   -0.05
106.20250    1.83   33.40   -0.24   -0.17    1.08    0.15    0.62    5.32   12.00    0.82   -0.37   -0.15
106.20275    1.93   33.40   -0.24   -0.25    1.07    0.15    0.65    5.91   12.00    0.69   -0.42   -0.22
106.203      2.04   33.40   -0.22   -0.33    1.05    0.15    0.70    6.47   12.00    0.56   -0.43   -0.25
106.20325    2.12   33.40   -0.17   -0.38    1.03    0.14    0.64    6.87   12.00    0.43   -0.41   -0.24
106.20350    2.20   33.40   -0.11   -0.42    1.01    0.14    0.60    7.10   12.00    0.29   -0.36   -0.21
106.20375    2.27   33.40   -0.03   -0.42    0.99    0.14    0.58    7.49   10.50    0.16   -0.30   -0.15
106.204      2.30   33.40    0.04   -0.38    0.97    0.14    0.58    7.91    9.00    0.03   -0.22   -0.10
106.20425    2.32   33.40    0.10   -0.27    0.94    0.14    0.49    8.44    9.00   -0.09   -0.14   -0.05
106.20450    2.32   33.40    0.15   -0.11    0.92    0.13    0.53    8.84    9.00   -0.22   -0.08   -0.02
106.20475    2.26   33.40    0.21    0.08    0.89    0.13    0.58    9.07    9.00   -0.34   -0.03    0.00
106.205      2.15   33.40    0.29    0.26    0.86    0.13    0.56    9.11    9.00   -0.47    0.01    0.03
106.20525    2.07   33.40    0.39    0.39    0.83    0.13    0.62    8.93    9.00   -0.59    0.03    0.08
106.20550    2.04   33.40    0.53    0.49    0.80    0.12    0.61    8.53    9.00   -0.71    0.06    0.14
106.20575    2.08   33.40    0.68    0.56    0.77    0.12    0.65    7.87    9.00   -0.83    0.08    0.19
106.206      2.15   33.40    0.82    0.63    0.74    0.12    0.73    7.19    7.50   -0.95    0.08    0.23
106.20625    2.23   33.40    0.93    0.72    0.70    0.12    0.79    6.88    6.00   -1.06    0.07    0.22
106.20650    2.23   33.40    1.02    0.85    0.67    0.12    0.87    7.03    6.00   -1.17    0.06    0.19
106.20675    2.18   33.20    1.08    0.99    0.63    0.11    0.91    7.75    3.00   -1.28    0.05    0.12
106.207      2.04   33.20    1.12    1.13    0.60    0.11    0.98    8.42    3.00   -1.39    0.06    0.04
106.20725    1.91   33.20    1.14    1.22    0.56    0.11    1.04    8.92    3.00   -1.49    0.08   -0.05
106.20750    1.78   33.20    1.15    1.28    0.52    0.11    1.13    9.33    3.00   -1.59    0.13   -0.14
106.20775    1.69   33.20    1.14    1.29    0.48    0.10    1.27    9.25    3.00   -1.68    0.17   -0.23
106.208      1.64   33.20    1.09    1.29    0.44    0.10    1.39    9.08    3.00   -1.77    0.21   -0.33
106.20825    1.58   33.20    0.98    1.26    0.40    0.10    1.52    8.42    3.00   -1.85    0.23   -0.45
106.20850    1.53   33.20    0.84    1.23    0.36    0.10    1.62    7.50    3.00   -1.94    0.25   -0.56
106.20875    1.49   33.20    0.67    1.16    0.32    0.09    1.81    6.08    3.00   -2.01    0.29   -0.65
106.209      1.44   33.20    0.48    1.06    0.28    0.09    2.02    6.67    1.50   -2.09    0.34   -0.69
106.20925    1.38   33.20    0.30    0.92    0.23    0.09    2.10    4.00    1.50   -2.16    0.40   -0.67
106.20950    1.38   33.20    0.17    0.77    0.19    0.09    2.17    2.34    6.00   -2.22    0.47   -0.60
106.20975    1.42   33.20    0.10    0.63    0.14    0.08    2.09    1.72    6.00   -2.28    0.51   -0.51
106.210      1.45   33.20    0.08    0.52    0.10    0.08    2.05    1.92    3.00   -2.33    0.51   -0.42
106.21025    1.52   33.20    0.09    0.44    0.06    0.08    1.88    3.08    3.00   -2.39    0.47   -0.34
106.21050    1.56   33.20    0.13    0.39    0.01    0.08    1.76    4.25    3.00   -2.43    0.40   -0.30
106.21075    1.59   33.20    0.17    0.34   -0.02    0.07    1.65    4.92    3.00   -2.47    0.33   -0.27
106.211      1.59   33.20    0.19    0.27   -0.07    0.07    1.47    5.33    3.00   -2.51    0.27   -0.25
106.21125    1.63   33.20    0.18    0.18   -0.11    0.07    1.37    5.67    3.00   -2.54    0.22   -0.23
106.21150    1.65   33.20    0.16    0.08   -0.16    0.07    1.37    5.83    3.00   -2.57    0.18   -0.22
106.21175    1.70   33.20    0.12   -0.01   -0.20    0.06    1.34    5.75    3.00   -2.59    0.14   -0.23
106.212      1.74   33.20    0.05   -0.07   -0.25    0.06    1.33    6.04    6.00   -2.61    0.10   -0.25
106.21225    1.75   33.20   -0.03   -0.10   -0.29    0.06    1.36    6.46    6.00   -2.62    0.04   -0.28
106.21250    1.70   33.20   -0.14   -0.10   -0.33    0.06    1.36    6.72    6.00   -2.63   -0.01   -0.31
106.21275    1.65   33.20   -0.26   -0.11   -0.38    0.05    1.35    6.77    6.00   -2.64   -0.06   -0.31
106.213      1.59   33.20   -0.39   -0.16   -0.42    0.05    1.26    6.67    6.00   -2.64   -0.07   -0.28
106.21325    1.51   33.20   -0.53   -0.25   -0.46    0.05    1.22    6.30    6.00   -2.63   -0.06   -0.20
106.21350    1.47   33.20   -0.67   -0.42   -0.50    0.04    1.14    6.05    7.50   -2.63   -0.04   -0.10
106.21375    1.50   33.20   -0.79   -0.61   -0.55    0.04    0.99    5.81    7.50   -2.61    0.02    0.05
106.214      1.53   33.20   -0.88   -0.82   -0.59    0.04    0.88    5.91    9.00   -2.60    0.10    0.20
106.21425    1.60   33.20   -0.93   -0.99   -0.63    0.04    0.78    6.67   10.50   -2.58    0.18    0.34
106.21450    1.71   33.20   -0.95   -1.13   -0.66    0.03    0.73    7.29   10.50   -2.56    0.29    0.48
106.21475    1.80   33.20   -0.96   -1.23   -0.70    0.03    0.68    7.74   10.50   -2.53    0.38    0.58
106.215      1.85   33.20   -0.96   -1.31   -0.74    0.03    0.70    8.10   12.00   -2.50    0.44    0.65
106.21525    1.90   33.20   -0.95   -1.37   -0.78    0.03    0.69    8.49   12.00   -2.47    0.46    0.68
106.21550    1.96   33.20   -0.94   -1.43   -0.81    0.02    0.66    8.81   12.00   -2.43    0.43    0.67
106.21575    2.02   33.20   -0.90   -1.45   -0.84    0.02    0.67    8.93   12.00   -2.40    0.34    0.61
106.216      2.07   33.20   -0.82   -1.42   -0.88    0.02    0.58    8.97   12.00   -2.35    0.23    0.53
106.21625    2.14   33.20   -0.71   -1.31   -0.91    0.02    0.60    8.89   13.50   -2.31    0.11    0.42
106.21650    2.17   33.20   -0.60   -1.15   -0.94    0.02    0.57    8.96   13.50   -2.27    0.02    0.30
106.21675    2.16   33.20   -0.50   -0.95   -0.97    0.01    0.62    8.89   13.50   -2.22   -0.06    0.19
106.217      2.10   33.20   -0.43   -0.76   -1.00    0.01    0.60    8.59   13.50   -2.17   -0.10    0.08
106.21725    2.01   33.20   -0.38   -0.59   -1.02    0.01    0.64    8.30   13.50   -2.12   -0.12    0.00
106.21750    1.89   33.20   -0.35   -0.47   -1.05    0.01    0.71    7.93   13.50   -2.07   -0.12   -0.06
106.21775    1.77   33.20   -0.31   -0.40   -1.07    0.00    0.77    7.52   13.50   -2.01   -0.10   -0.08
106.218      1.70   33.20   -0.25   -0.36   -1.09    0.00    0.81    7.30   12.00   -1.96   -0.07   -0.08
106.21825    1.69   33.20   -0.17   -0.35   -1.11    0.00    0.79    7.14   12.00   -1.90   -0.02   -0.04
106.21850    1.72   33.20   -0.11   -0.38   -1.13    0.00    0.71    6.94   12.00   -1.85    0.02    0.00
106.21875    1.79   33.20   -0.05   -0.43   -1.15    0.00    0.58    6.71   12.00   -1.79    0.05    0.07
106.219      1.90   33.20   -0.02   -0.48   -1.17    0.00    0.57    6.42    3.00   -1.73    0.06    0.14
106.21925    1.99   33.20   -0.03   -0.51   -1.18    0.00    0.39    6.83    3.00   -1.67    0.04    0.21
106.21950    2.04   33.20   -0.07   -0.52   -1.20    0.00    0.24    7.17    3.00   -1.62    0.01    0.28
106.21975    2.06   33.20   -0.13   -0.51   -1.21    0.00    0.03    7.42    3.00   -1.56   -0.04    0.33
106.220      2.02   33.20   -0.21   -0.46   -1.22   -0.01    0.00    7.42    3.00   -1.50   -0.10    0.38
106.22025    1.90   33.20   -0.29   -0.40   -1.23   -0.01   -0.13    7.08    3.00   -1.44   -0.15    0.41
106.22050    1.77   33.20   -0.40   -0.33   -1.24   -0.01   -0.14    6.67    3.00   -1.39   -0.19    0.42
106.22075    1.63   33.20   -0.50   -0.25   -1.24   -0.01   -0.13    6.17    3.00   -1.33   -0.24    0.41
106.221      1.46   33.20   -0.57   -0.16   -1.25   -0.01   -0.14    6.09    6.00   -1.28   -0.28    0.37
106.22125    1.28   33.20   -0.61   -0.05   -1.25   -0.02   -0.18    5.94    6.00   -1.22   -0.34    0.30
106.22150    1.14   33.20   -0.60    0.08   -1.25   -0.02   -0.27    5.52    6.00   -1.17   -0.41    0.23
106.22175    1.01   33.20   -0.54    0.23   -1.26   -0.02   -0.29    5.05    6.00   -1.12   -0.49    0.15
106.222      0.90   33.20   -0.42    0.39   -1.25   -0.02   -0.39    4.32    6.00   -1.07   -0.55    0.09
106.22225    0.84   33.20   -0.25    0.56   -1.25   -0.02   -0.47    3.49    6.00   -1.02   -0.59    0.04
106.22250    0.85   33.20   -0.07    0.71   -1.25   -0.03   -0.52    2.62    7.50   -0.98   -0.61    0.02
106.22275    0.90   33.20    0.12    0.84   -1.24   -0.03   -0.46    2.31    9.00   -0.93   -0.61    0.01
106.223      0.98   33.20    0.28    0.92   -1.24   -0.03   -0.47    2.19   10.50   -0.89   -0.61    0.00
106.22325    1.08   33.20    0.39    0.93   -1.23   -0.03   -0.46    2.11   10.50   -0.85   -0.61   -0.02
106.22350    1.23   33.20    0.47    0.89   -1.22   -0.03   -0.43    1.95   10.50   -0.81   -0.63   -0.04
106.22375    1.38   33.20    0.49    0.80   -1.21   -0.03   -0.48    1.67   19.50   -0.77   -0.66   -0.07
106.224      1.54   33.20    0.50    0.68   -1.20   -0.03   -0.52    1.67    4.50   -0.74   -0.68   -0.09
106.22425    1.70   33.20    0.50    0.56   -1.19   -0.04   -0.57    2.33    3.00   -0.70   -0.70   -0.10
106.22450    1.84   33.20    0.51    0.49   -1.17   -0.04   -0.54    3.17    3.00   -0.67   -0.72   -0.14
106.22475    1.90   33.20    0.52    0.46   -1.16   -0.04   -0.55    3.92    3.00   -0.65   -0.72   -0.19
106.225      1.95   33.20    0.52    0.44   -1.14   -0.04   -0.47    4.42    3.00   -0.62   -0.72   -0.27
106.22525    1.95   33.20    0.48    0.44   -1.13   -0.04   -0.32    4.83    3.00   -0.60   -0.71   -0.37
106.22550    1.92   33.20    0.42    0.44   -1.11   -0.04   -0.25    5.08    3.00   -0.57   -0.69   -0.48
106.22575    1.87   33.20    0.36    0.43   -1.09   -0.04   -0.17    5.17    3.00   -0.55   -0.64   -0.57
106.226      1.79   33.20    0.31    0.43   -1.07   -0.05   -0.11    5.00    3.00   -0.54   -0.58   -0.64
106.22625    1.71   33.20    0.28    0.43   -1.05   -0.05    0.04    4.83    3.00   -0.52   -0.51   -0.67
106.22650    1.68   33.20    0.29    0.42   -1.03   -0.05    0.13    5.00    1.50   -0.51   -0.43   -0.67
106.22675    1.69   33.20    0.31    0.41   -1.01   -0.05    0.18    4.62    7.50   -0.49   -0.36   -0.65
106.227      1.72   33.20    0.32    0.40   -0.99   -0.05    0.20    4.95    7.50   -0.48   -0.29   -0.60
106.22725    1.77   33.20    0.32    0.39   -0.97   -0.05    0.21    5.14    7.50   -0.48   -0.22   -0.53
106.22750    1.83   33.20    0.33    0.40   -0.94   -0.05    0.18    5.24    7.50   -0.47   -0.15   -0.46
106.22775    1.86   33.20    0.37    0.43   -0.92   -0.05    0.17    5.29    7.50   -0.47   -0.06   -0.36
106.228      1.89   33.20    0.43    0.46   -0.90   -0.05    0.13    5.24    7.50   -0.46    0.06   -0.25
106.22825    1.94   33.20    0.52    0.49   -0.87   -0.05    0.10    4.95    7.50   -0.46    0.19   -0.11
106.22850    2.03   33.20    0.63    0.53   -0.85   -0.06    0.10    4.71    7.50   -0.46    0.34    0.02
106.22875    2.13   33.20    0.71    0.54   -0.82   -0.06    0.14    4.24    7.50   -0.46    0.51    0.16
106.229      2.22   33.20    0.75    0.54   -0.80   -0.06    0.19    3.71    7.50   -0.47    0.69    0.30
106.22925    2.27   33.20    0.73    0.50   -0.77   -0.06    0.24    3.42    3.00   -0.47    0.86    0.41
106.22950    2.30   33.20    0.68    0.45   -0.74   -0.06    0.28    3.67    3.00   -0.47    1.04    0.53
106.22975    2.29   33.20    0.61    0.36   -0.72   -0.06    0.36    3.75    3.00   -0.48    1.20    0.62
106.230      2.29   33.20    0.55    0.26   -0.69   -0.06    0.44    3.75    3.00   -0.49    1.33    0.69
106.23025    2.31   33.20    0.51    0.14   -0.67   -0.06    0.49    3.58    3.00   -0.49    1.41    0.72
106.23050    2.38   33.20    0.49    0.05   -0.64   -0.06    0.54    3.08    3.00   -0.50    1.44    0.73
106.23075    2.46   33.20    0.47   -0.03   -0.61   -0.06    0.61    2.50    3.00   -0.51    1.43    0.70
106.231      2.53   33.20    0.43   -0.11   -0.59   -0.06    0.62    2.50    1.50   -0.51    1.39    0.64
106.23125    2.58   33.20    0.34   -0.19   -0.56   -0.06    0.65    1.33    1.50   -0.52    1.33    0.56
106.23150    2.60   33.20    0.22   -0.28   -0.53   -0.06    0.68    0.80    9.00   -0.53    1.27    0.47
106.23175    2.57   33.20    0.07   -0.39   -0.51   -0.06    0.68    1.12   10.50   -0.54    1.20    0.38
106.232      2.53   33.20   -0.07   -0.49   -0.48   -0.06    0.65    1.92    3.00   -0.54    1.10    0.28
106.23225    2.48   33.20   -0.18   -0.57   -0.46   -0.06    0.64    2.83    3.00   -0.55    0.99    0.18
106.23250    2.44   33.20   -0.25   -0.62   -0.43   -0.06    0.56    3.50    3.00   -0.55    0.87    0.10
106.23275    2.42   33.20   -0.29   -0.63   -0.41   -0.06    0.50    4.08    3.00   -0.56    0.76    0.05
106.233      2.42   33.20   -0.31   -0.61   -0.38   -0.06    0.39    4.50    3.00   -0.56    0.66    0.02
106.23325    2.38   33.20   -0.31   -0.56   -0.35   -0.06    0.34    4.67    3.00   -0.56    0.57    0.03
106.23350    2.33   33.20   -0.32   -0.50   -0.33   -0.06    0.23    5.67    1.50   -0.56    0.51    0.06
106.23375    2.25   33.20   -0.32   -0.41   -0.31   -0.06    0.21    5.33    1.50   -0.56    0.45    0.10
106.234      2.12   33.20   -0.32   -0.30   -0.28   -0.06    0.15    4.67    1.50   -0.56    0.40    0.12
106.23425    1.97   33.20   -0.31   -0.16   -0.26   -0.06    0.12    4.86    7.50   -0.56    0.34    0.13
106.23450    1.83   33.20   -0.29   -0.02   -0.23   -0.06    0.06    5.43    7.50   -0.55    0.29    0.15
106.23475    1.72   33.20   -0.27    0.11   -0.21   -0.06    0.04    5.86    7.50   -0.54    0.27    0.16
106.235      1.62   33.20   -0.24    0.21   -0.19   -0.06    0.00    6.19    7.50   -0.53    0.26    0.19
106.23525    1.57   33.20   -0.20    0.23   -0.17   -0.06   -0.01    6.43    7.50   -0.52    0.26    0.21
106.23550    1.53   33.20   -0.19    0.20   -0.15   -0.06   -0.02    6.43    7.50   -0.51    0.26    0.23
106.23575    1.58   33.20   -0.18    0.10   -0.12   -0.06   -0.01    6.29    7.50   -0.49    0.23    0.21
106.236      1.67   33.20   -0.19   -0.03   -0.10   -0.06   -0.08    6.05    7.50   -0.47    0.15    0.15
106.23625    1.77   33.20   -0.21   -0.15   -0.08   -0.06   -0.05    5.62    7.50   -0.45    0.03    0.04
106.23650    1.85   33.20   -0.26   -0.24   -0.06   -0.06   -0.09    5.26    6.00   -0.43   -0.11   -0.08
106.23675    1.91   33.20   -0.32   -0.27   -0.04   -0.06   -0.13    4.84    6.00   -0.40   -0.25   -0.20
106.237      1.88   33.20   -0.36   -0.25   -0.02   -0.06   -0.20    5.25    3.00   -0.38   -0.38   -0.29
106.23725    1.79   33.20   -0.38   -0.20    0.00   -0.05   -0.26    5.50    3.00   -0.35   -0.49   -0.35
106.23750    1.69   33.20   -0.40   -0.14    0.01   -0.05   -0.32    5.58    3.00   -0.31   -0.60   -0.39
106.23775    1.57   33.20   -0.41   -0.08    0.02   -0.05   -0.40    5.33    3.00   -0.28   -0.73   -0.43
106.238      1.43   33.20   -0.42   -0.03    0.04   -0.05   -0.58    5.08    3.00   -0.24   -0.88   -0.48
106.23825    1.32   33.20   -0.43    0.00    0.06   -0.05   -0.60    4.50    3.00   -0.20   -1.06   -0.56
106.23850    1.25   33.20   -0.44    0.00    0.08   -0.05   -0.70    4.83    1.50   -0.15   -1.24   -0.66
106.23875    1.21   33.20   -0.41   -0.05    0.10   -0.05   -0.77    3.67    1.50   -0.11   -1.41   -0.76
106.239      1.29   33.20   -0.35   -0.12    0.11   -0.05   -0.79    2.17    1.50   -0.06   -1.53   -0.83
106.23925    1.43   33.20   -0.26   -0.22    0.13   -0.05   -0.86    1.25   18.00   -0.01   -1.59   -0.86
106.23950    1.63   33.20   -0.15   -0.30    0.15   -0.05   -0.75    1.47   18.00    0.04   -1.61   -0.87
106.23975    1.81   33.20   -0.03   -0.36    0.16   -0.05   -0.78    1.67   16.50    0.09   -1.59   -0.86
106.240      1.97   33.20    0.06   -0.37    0.18   -0.04   -0.74    2.33    3.00    0.15   -1.55   -0.85
106.24025    2.05   33.40    0.11   -0.34    0.19   -0.04   -0.64    3.17    3.00    0.21   -1.48   -0.82
106.24050    2.08   33.40    0.12   -0.29    0.21   -0.04   -0.57    4.00    3.00    0.28   -1.38   -0.79
106.24075    2.04   33.40    0.10   -0.23    0.22   -0.04   -0.54    4.42    3.00    0.34   -1.25   -0.72
106.241      1.96   33.40    0.05   -0.18    0.24   -0.04   -0.43    4.83    3.00    0.41   -1.06   -0.61
106.24125    1.85   33.40   -0.02   -0.14    0.25   -0.04   -0.42    5.17    3.00    0.48   -0.84   -0.46
106.24150    1.70   33.40   -0.10   -0.10    0.27   -0.04   -0.33    5.33    1.50    0.55   -0.61   -0.29
106.24175    1.55   33.40   -0.16   -0.07    0.28   -0.04   -0.29    5.33    3.00    0.62   -0.40   -0.13
106.242      1.42   33.40   -0.22   -0.03    0.29   -0.04   -0.30    5.17    3.00    0.70   -0.21    0.00
106.24225    1.26   33.40   -0.25    0.00    0.31   -0.03   -0.30    5.08    3.00    0.77   -0.07    0.10
106.24250    1.15   33.40   -0.26    0.02    0.32   -0.03   -0.14    5.21    6.00    0.85    0.04    0.16
106.24275    1.11   33.40   -0.24    0.02    0.34   -0.03   -0.08    5.21    6.00    0.93    0.14    0.20
106.243      1.12   33.40   -0.18   -0.01    0.35   -0.03   -0.01    5.16    6.00    1.01    0.24    0.24
106.24325    1.21   33.40   -0.09   -0.06    0.36   -0.03    0.03    4.95    6.00    1.09    0.34    0.29
106.24350    1.38   33.40   -0.00   -0.13    0.38   -0.03    0.07    4.64    6.00    1.17    0.45    0.37
106.24375    1.53   33.40    0.07   -0.17    0.39   -0.03    0.17    4.27    6.00    1.25    0.56    0.46
106.244      1.63   33.40    0.10   -0.19    0.40   -0.02    0.20    3.85    6.00    1.33    0.64    0.54
106.24425    1.70   33.40    0.07   -0.17    0.41   -0.02    0.16    3.39    6.00    1.41    0.71    0.62
106.24450    1.66   33.40    0.00   -0.15    0.43   -0.02    0.11    3.00    3.00    1.49    0.75    0.67
106.24475    1.57   33.40   -0.09   -0.14    0.44   -0.02    0.16    3.29   12.00    1.57    0.78    0.70
106.245      1.48   33.40   -0.17   -0.14    0.45   -0.02    0.21    3.57   12.00    1.66    0.79    0.69
106.24525    1.42   33.40   -0.22   -0.16    0.47   -0.02    0.24    3.65   12.00    1.74    0.79    0.65
106.24550    1.38   33.40   -0.23   -0.17    0.48   -0.02    0.26    3.77   12.00    1.82    0.78    0.60
106.24575    1.38   33.40   -0.20   -0.15    0.49   -0.01    0.34    3.93   13.50    1.90    0.76    0.52
106.246      1.35   33.40   -0.15   -0.10    0.50   -0.01    0.37    4.00   13.50    1.97    0.71    0.43
106.24625    1.27   33.40   -0.10    0.00    0.52   -0.01    0.35    4.07   13.50    2.05    0.64    0.32
106.24650    1.18   33.40   -0.06    0.11    0.53   -0.01    0.40    4.11   13.50    2.12    0.56    0.22
106.24675    1.06   33.40   -0.03    0.22    0.54   -0.01    0.34    4.04   13.50    2.20    0.45    0.12
106.247      0.95   33.40   -0.01    0.30    0.55   -0.01    0.38    3.93   13.50    2.27    0.33    0.04
106.24725    0.87   33.40    0.00    0.34    0.56    0.00    0.28    3.83   15.00    2.34    0.20   -0.01
106.24750    0.87   33.40    0.03    0.34    0.58    0.00    0.20    3.67   15.00    2.41    0.09   -0.05
106.24775    0.88   33.40    0.07    0.30    0.59    0.00    0.11    3.47   15.00    2.47   -0.03   -0.07
106.248      0.95   33.40    0.13    0.27    0.60    0.00    0.06    3.19   13.50    2.53   -0.13   -0.08
106.24825    1.03   33.40    0.20    0.25    0.61    0.00    0.00    2.93   13.50    2.59   -0.21   -0.08
106.24850    1.11   33.40    0.29    0.28    0.62    0.00   -0.05    2.86   18.00    2.65   -0.29   -0.10
106.24875    1.15   33.40    0.38    0.34    0.64    0.00   -0.14    3.00   19.50    2.70   -0.35   -0.13
106.249      1.19   33.40    0.45    0.40    0.65    0.00   -0.14    3.05   19.50    2.75   -0.40   -0.15
106.24925    1.19   33.40    0.48    0.43    0.66    0.00   -0.11    3.05   19.50    2.80   -0.41   -0.16
106.24950    1.16   33.40    0.49    0.43    0.67    0.00   -0.11    3.00   19.50    2.85   -0.41   -0.17
106.24975    1.14   33.40    0.46    0.39    0.68    0.00    0.00    2.87   19.50    2.89   -0.38   -0.17
106.250      1.13   33.40    0.39    0.31    0.69    0.00    0.05    2.69   19.50    2.92   -0.33   -0.16
106.25025    1.10   33.40    0.30    0.22    0.70    0.00    0.07    2.46   19.50    2.96   -0.27   -0.15
106.25050    1.08   33.40    0.21    0.15    0.71    0.01    0.12    2.58    3.00    2.99   -0.22   -0.15
106.25075    1.08   33.40    0.13    0.11    0.72    0.01    0.14    2.83    3.00    3.01   -0.18   -0.15
106.251      1.08   33.40    0.06    0.09    0.73    0.01    0.16    3.00    3.00    3.03   -0.15   -0.15
106.25125    1.06   33.40    0.01    0.10    0.74    0.01    0.21    3.00    3.00    3.05   -0.11   -0.13
106.25150    1.06   33.40    0.00    0.13    0.75    0.01    0.25    2.92    3.00    3.07   -0.07   -0.10
106.25175    1.03   33.40    0.03    0.16    0.75    0.01    0.27    2.92    3.00    3.07   -0.00   -0.04
106.252      1.04   33.40    0.09    0.18    0.76    0.02    0.27    2.75    3.00    3.08    0.09    0.05
106.25225    1.06   33.40    0.17    0.17    0.77    0.02    0.29    2.42    3.00    3.08    0.18    0.13
106.25250    1.15   33.40    0.26    0.14    0.78    0.02    0.30    2.25    3.00    3.08    0.27    0.21
106.25275    1.28   33.40    0.34    0.07    0.78    0.02    0.35    2.17    3.00    3.07    0.33    0.26
106.253      1.42   33.40    0.40   -0.04    0.79    0.02    0.38    1.83    3.00    3.06    0.37    0.28
106.25325    1.56   33.40    0.43   -0.17    0.80    0.02    0.44    1.69    9.00    3.04    0.39    0.28
106.25350    1.74   33.40    0.45   -0.30    0.80    0.03    0.42    1.82    9.00    3.02    0.40    0.27
106.25375    1.89   33.40    0.46   -0.40    0.81    0.03    0.46    2.00    9.00    2.99    0.40    0.26
106.254      1.98   33.40    0.47   -0.45    0.81    0.03    0.49    2.09    9.00    2.96    0.41    0.26
106.25425    2.04   33.40    0.47   -0.42    0.81    0.03    0.48    2.09    9.00    2.93    0.41    0.25
106.25450    2.03   33.40    0.46   -0.33    0.82    0.03    0.48    1.96    9.00    2.89    0.42    0.25
