_KM.M____   RK1-i    RYCH   SL_D1   SP_D1   SK_D2   K70-i   PKcel   ZKS_%   ZKS_b   VK_D2   VL_D1   VP_D1
106.562      0.62   33.30   -0.19   -0.20   -0.46    0.11    3.90   13.73   12.00   -2.86    1.07    1.23
106.56225    0.68   33.30   -0.19   -0.25   -0.46    0.11    3.91   13.89   12.00   -2.73    1.04    1.24
106.56250    0.67   33.30   -0.23   -0.31   -0.47    0.11    3.92   14.09   12.00   -2.60    1.01    1.24
106.56275    0.66   33.30   -0.28   -0.37   -0.47    0.11    3.88   14.17   12.00   -2.46    0.98    1.24
106.563      0.66   33.30   -0.34   -0.42   -0.47    0.11    3.93   14.09   12.00   -2.32    0.96    1.23
106.56325    0.67   33.30   -0.39   -0.45   -0.48    0.11    4.03   13.93   12.00   -2.18    0.95    1.21
106.56350    0.67   33.30   -0.41   -0.45   -0.48    0.11    4.19   13.53   12.00   -2.04    0.95    1.20
106.56375    0.69   33.30   -0.40   -0.43   -0.48    0.11    4.28   12.98   12.00   -1.89    0.95    1.18
106.564      0.71   33.30   -0.36   -0.38   -0.49    0.11    4.38   12.38   12.00   -1.75    0.94    1.13
106.56425    0.74   33.30   -0.31   -0.29   -0.49    0.10    4.43   11.59   12.00   -1.60    0.90    1.06
106.56450    0.75   33.30   -0.26   -0.20   -0.49    0.10    4.48   10.71   12.00   -1.45    0.86    0.95
106.56475    0.74   33.30   -0.20   -0.12   -0.49    0.10    4.57    9.68   12.00   -1.30    0.79    0.82
106.565      0.75   33.30   -0.15   -0.04   -0.49    0.10    4.60    8.57   12.00   -1.15    0.69    0.65
106.56525    0.74   33.30   -0.08    0.01   -0.49    0.10    4.65    8.19    7.50   -0.99    0.56    0.47
106.56550    0.77   33.30   -0.00    0.07   -0.48    0.10    4.73    8.28    6.00   -0.84    0.42    0.28
106.56575    0.78   33.30    0.07    0.11   -0.48    0.10    4.84    8.33    6.00   -0.69    0.26    0.07
106.566      0.80   33.30    0.13    0.14   -0.48    0.10    4.88    8.13    6.00   -0.54    0.09   -0.14
106.56625    0.80   33.30    0.15    0.17   -0.48    0.10    4.83    7.86    6.00   -0.39   -0.09   -0.36
106.56650    0.79   33.30    0.16    0.20   -0.47    0.10    4.94    7.40    6.00   -0.24   -0.25   -0.58
106.56675    0.77   33.30    0.15    0.22   -0.47    0.10    4.94    6.75    3.00   -0.10   -0.38   -0.77
106.567      0.75   33.30    0.13    0.24   -0.47    0.10    5.03    6.83    3.00    0.04   -0.47   -0.93
106.56725    0.72   33.30    0.11    0.24   -0.46    0.10    5.01    6.83    3.00    0.18   -0.51   -1.04
106.56750    0.75   33.30    0.08    0.23   -0.46    0.10    5.11    6.50    3.00    0.32   -0.51   -1.13
106.56775    0.82   33.30    0.05    0.16   -0.45    0.10    5.32    6.17    3.00    0.46   -0.48   -1.21
106.568      0.88   33.30    0.00    0.03   -0.45    0.10    5.38    6.17   15.00    0.60   -0.43   -1.29
106.56825    0.97   33.30   -0.03   -0.16   -0.44    0.10    5.56    6.63   15.00    0.73   -0.36   -1.36
106.56850    1.14   33.30   -0.05   -0.38   -0.44    0.10    5.66    6.97   15.00    0.86   -0.29   -1.44
106.56875    1.35   33.30   -0.04   -0.57   -0.43    0.10    5.76    7.44   13.50    0.99   -0.25   -1.51
106.569      1.62   33.30   -0.02   -0.68   -0.43    0.10    5.78    7.81   13.50    1.11   -0.22   -1.55
106.56925    1.71   33.30   -0.02   -0.69   -0.42    0.10    5.72    8.33   12.00    1.24   -0.23   -1.56
106.56950    1.71   33.30   -0.07   -0.63   -0.41    0.10    5.60    9.05   12.00    1.35   -0.27   -1.56
106.56975    1.61   33.30   -0.17   -0.53   -0.41    0.10    5.54    9.68   12.00    1.47   -0.34   -1.53
106.570      1.42   33.30   -0.33   -0.43   -0.40    0.10    5.44   10.56   10.50    1.57   -0.42   -1.51
106.57025    1.11   33.30   -0.49   -0.35   -0.40    0.10    5.43   11.30   10.50    1.68   -0.50   -1.49
106.57050    0.90   33.30   -0.65   -0.30   -0.39    0.10    5.32   11.91    9.00    1.78   -0.56   -1.49
106.57075    0.72   33.30   -0.74   -0.26   -0.38    0.10    5.24   12.76    9.00    1.88   -0.59   -1.47
106.571      0.61   33.30   -0.75   -0.20   -0.38    0.10    5.19   13.51    9.00    1.97   -0.59   -1.43
106.57125    0.55   33.30   -0.65   -0.14   -0.37    0.10    5.08   14.62    7.50    2.06   -0.56   -1.36
106.57150    0.57   33.30   -0.48   -0.07   -0.37    0.10    4.97   15.83    6.00    2.14   -0.53   -1.26
106.57175    0.68   33.30   -0.25    0.01   -0.36    0.10    4.75   17.14    6.00    2.22   -0.49   -1.15
106.572      0.85   33.30   -0.01    0.10   -0.35    0.10    4.54   18.02    6.00    2.29   -0.44   -1.03
106.57225    0.95   33.30    0.19    0.19   -0.35    0.10    4.40   18.80    6.00    2.36   -0.38   -0.91
106.57250    1.03   33.30    0.34    0.28   -0.34    0.10    4.17   19.27    6.00    2.43   -0.33   -0.79
106.57275    1.05   33.30    0.42    0.34   -0.34    0.10    3.98   19.43    6.00    2.48   -0.29   -0.66
106.573      1.06   33.30    0.45    0.38   -0.34    0.10    3.79   19.58    3.00    2.54   -0.26   -0.51
106.57325    1.05   33.30    0.45    0.40   -0.33    0.10    3.54   20.00    3.00    2.59   -0.25   -0.34
106.57350    1.05   33.30    0.45    0.43   -0.33    0.10    3.40   20.00    3.00    2.63   -0.26   -0.15
106.57375    1.05   33.30    0.44    0.46   -0.32    0.10    3.06   19.58    3.00    2.67   -0.28    0.06
106.574      1.03   33.30    0.42    0.50   -0.32    0.10    2.87   19.08    3.00    2.71   -0.30    0.28
106.57425    0.98   33.30    0.40    0.53   -0.32    0.10    2.65   19.67    1.50    2.74   -0.30    0.48
106.57450    0.98   33.30    0.39    0.56   -0.31    0.10    2.48   18.50    1.50    2.76   -0.30    0.68
106.57475    0.97   33.30    0.38    0.56   -0.31    0.10    2.27   17.00    1.50    2.78   -0.27    0.85
106.575      1.01   33.30    0.37    0.54   -0.31    0.10    2.10   15.00    1.50    2.80   -0.22    1.00
106.57525    1.06   33.30    0.35    0.49   -0.31    0.10    1.93   13.11    9.00    2.81   -0.16    1.13
106.57550    1.13   33.30    0.33    0.42   -0.30    0.10    1.79   12.49    9.00    2.82   -0.09    1.24
106.57575    1.17   33.30    0.30    0.33   -0.30    0.10    1.63   12.26   12.00    2.82   -0.01    1.33
106.576      1.21   33.30    0.27    0.22   -0.30    0.10    1.60   11.98   12.00    2.82    0.08    1.38
106.57625    1.26   33.30    0.23    0.12   -0.30    0.10    1.59   11.89   13.50    2.82    0.16    1.39
106.57650    1.30   33.30    0.20    0.05   -0.30    0.11    1.58   11.78   13.50    2.81    0.24    1.37
106.57675    1.32   33.30    0.17    0.03   -0.29    0.11    1.73   11.56   13.50    2.79    0.30    1.32
106.577      1.29   33.30    0.13    0.05   -0.29    0.11    1.74   11.33   13.50    2.78    0.32    1.25
106.57725    1.26   33.30    0.08    0.10   -0.29    0.11    1.81   11.04   13.50    2.76    0.31    1.15
106.57750    1.14   33.30    0.04    0.18   -0.29    0.11    1.98   10.70   13.50    2.73    0.28    1.06
106.57775    0.98   33.30   -0.01    0.24   -0.29    0.11    2.07   10.30   13.50    2.70    0.23    0.96
106.578      0.90   33.30   -0.04    0.29   -0.29    0.11    2.02    9.93   15.00    2.67    0.18    0.86
106.57825    0.84   33.30   -0.06    0.30   -0.29    0.11    2.03    9.60   15.00    2.64    0.11    0.76
106.57850    0.80   33.30   -0.07    0.30   -0.29    0.11    2.06    9.20   15.00    2.60    0.07    0.67
106.57875    0.80   33.30   -0.06    0.27   -0.28    0.11    2.09    8.82   16.50    2.56    0.03    0.58
106.579      0.87   33.30   -0.06    0.22   -0.28    0.11    2.09    8.42   16.50    2.52    0.03    0.50
106.57925    0.94   33.30   -0.05    0.15   -0.28    0.11    2.08    8.03   16.50    2.48    0.05    0.42
106.57950    1.05   33.30   -0.05    0.05   -0.28    0.11    2.22    7.58   16.50    2.43    0.11    0.35
106.57975    1.18   33.30   -0.04   -0.09   -0.28    0.11    2.28    7.19   18.00    2.38    0.19    0.29
106.580      1.32   33.30   -0.05   -0.25   -0.27    0.11    2.33    6.82   19.50    2.33    0.26    0.23
106.58025    1.44   33.30   -0.05   -0.40   -0.27    0.11    2.42    6.59   19.50    2.28    0.31    0.17
106.58050    1.56   33.30   -0.07   -0.53   -0.27    0.11    2.43    6.31   19.50    2.22    0.32    0.11
106.58075    1.61   33.30   -0.10   -0.62   -0.26    0.11    2.40    6.00   19.50    2.17    0.30    0.04
106.581      1.60   33.30   -0.13   -0.63   -0.26    0.11    2.41    5.72   19.50    2.11    0.24   -0.03
106.58125    1.55   33.30   -0.16   -0.58   -0.25    0.11    2.46    5.41   19.50    2.05    0.17   -0.09
106.58150    1.46   33.30   -0.20   -0.49   -0.25    0.11    2.45    5.05   19.50    1.99    0.10   -0.14
106.58175    1.31   33.30   -0.24   -0.38   -0.24    0.11    2.48    4.67   19.50    1.93    0.03   -0.18
106.582      1.15   33.30   -0.27   -0.26   -0.23    0.11    2.50    4.26   19.50    1.87   -0.03   -0.21
106.58225    1.03   33.30   -0.29   -0.16   -0.23    0.11    2.38    3.92   19.50    1.81   -0.07   -0.23
106.58250    0.93   33.30   -0.29   -0.09   -0.22    0.11    2.48    3.49   12.00    1.75   -0.11   -0.26
106.58275    0.89   33.30   -0.26   -0.03   -0.21    0.11    2.45    3.52   13.50    1.69   -0.14   -0.29
106.583      0.89   33.30   -0.21    0.02   -0.20    0.11    2.44    3.78   13.50    1.62   -0.14   -0.32
106.58325    0.91   33.30   -0.15    0.04   -0.19    0.11    2.32    3.81   13.50    1.56   -0.13   -0.33
106.58350    0.95   33.30   -0.09    0.05   -0.18    0.11    2.30    3.74   13.50    1.50   -0.10   -0.33
106.58375    1.02   33.30   -0.04    0.02   -0.17    0.12    2.27    3.59   13.50    1.44   -0.04   -0.30
106.584      1.07   33.30    0.01   -0.03   -0.15    0.12    2.25    3.44   13.50    1.37    0.04   -0.25
106.58425    1.12   33.30    0.03   -0.08   -0.14    0.12    2.31    3.17   15.00    1.31    0.11   -0.17
106.58450    1.19   33.30    0.06   -0.11   -0.12    0.12    2.37    2.93   13.50    1.25    0.19   -0.10
106.58475    1.22   33.30    0.08   -0.10   -0.11    0.12    2.32    2.74   13.50    1.19    0.25   -0.01
106.585      1.20   33.30    0.09   -0.03   -0.09    0.12    2.40    2.48   13.50    1.13    0.28    0.07
106.58525    1.14   33.30    0.09    0.08   -0.07    0.12    2.34    2.22   12.00    1.07    0.29    0.13
106.58550    1.02   33.30    0.09    0.23   -0.06    0.12    2.34    1.98   12.00    1.01    0.29    0.19
106.58575    0.88   33.30    0.11    0.37   -0.04    0.12    2.28    1.71   12.00    0.96    0.27    0.22
106.586      0.75   33.30    0.14    0.48   -0.02    0.12    2.30    1.46    6.00    0.90    0.23    0.22
106.58625    0.68   33.30    0.18    0.54    0.00    0.12    2.29    1.67    6.00    0.84    0.19    0.18
106.58650    0.67   33.30    0.26    0.56    0.02    0.12    2.33    1.77    6.00    0.79    0.16    0.12
106.58675    0.73   33.30    0.36    0.54    0.04    0.12    2.40    2.08    6.00    0.74    0.12    0.02
106.587      0.85   33.30    0.47    0.50    0.06    0.12    2.42    2.17    3.00    0.68    0.08   -0.10
106.58725    0.99   33.30    0.56    0.43    0.09    0.12    2.45    2.42    3.00    0.63    0.03   -0.22
106.58750    1.13   33.30    0.63    0.35    0.12    0.12    2.50    2.58    3.00    0.58   -0.03   -0.34
106.58775    1.24   33.30    0.65    0.25    0.14    0.12    2.46    2.67    3.00    0.54   -0.11   -0.44
106.588      1.32   33.30    0.62    0.13    0.17    0.12    2.48    2.93   15.00    0.49   -0.20   -0.53
106.58825    1.40   33.30    0.56    0.00    0.20    0.12    2.56    3.13   15.00    0.44   -0.31   -0.61
106.58850    1.49   33.30    0.48   -0.13    0.23    0.12    2.53    3.33   13.50    0.40   -0.42   -0.72
106.58875    1.57   33.30    0.41   -0.24    0.26    0.12    2.63    3.56   13.50    0.35   -0.53   -0.83
106.589      1.63   33.30    0.35   -0.32    0.29    0.12    2.69    3.63   13.50    0.31   -0.62   -0.93
106.58925    1.67   33.30    0.29   -0.37    0.32    0.12    2.70    3.59   13.50    0.27   -0.68   -1.01
106.58950    1.71   33.30    0.23   -0.41    0.35    0.13    2.79    3.48   13.50    0.23   -0.71   -1.05
106.58975    1.70   33.30    0.14   -0.44    0.38    0.13    2.76    3.45   12.00    0.20   -0.70   -1.04
106.590      1.68   33.30    0.03   -0.47    0.41    0.13    2.74    3.49   12.00    0.16   -0.64   -0.97
106.59025    1.62   33.30   -0.10   -0.50    0.44    0.13    2.67    3.44   10.50    0.12   -0.55   -0.86
106.59050    1.57   33.30   -0.24   -0.52    0.48    0.13    2.78    3.56   10.50    0.09   -0.43   -0.73
106.59075    1.44   33.30   -0.35   -0.52    0.51    0.13    2.83    3.64   10.50    0.06   -0.28   -0.60
106.591      1.33   33.30   -0.43   -0.51    0.54    0.13    2.76    3.87    9.00    0.03   -0.13   -0.46
106.59125    1.19   33.30   -0.47   -0.48    0.58    0.13    2.75    4.09    9.00    0.00    0.02   -0.33
106.59150    1.12   33.30   -0.50   -0.48    0.61    0.13    2.82    4.52    7.50   -0.02    0.16   -0.21
106.59175    1.07   33.30   -0.50   -0.49    0.64    0.13    2.73    4.90    7.50   -0.05    0.28   -0.10
106.592      1.08   33.20   -0.50   -0.52    0.67    0.13    2.66    5.47    6.00   -0.08    0.36   -0.00
106.59225    1.14   33.20   -0.49   -0.56    0.71    0.13    2.62    5.89    6.00   -0.11    0.40    0.07
106.59250    1.22   33.20   -0.50   -0.59    0.74    0.13    2.58    6.33    3.00   -0.13    0.42    0.14
106.59275    1.26   33.20   -0.52   -0.58    0.77    0.13    2.54    7.17    3.00   -0.16    0.40    0.20
106.593      1.27   33.20   -0.55   -0.52    0.80    0.13    2.37    7.92    3.00   -0.18    0.36    0.25
106.59325    1.21   33.20   -0.60   -0.40    0.83    0.13    2.32    8.42    3.00   -0.20    0.32    0.29
106.59350    1.08   33.20   -0.66   -0.27    0.86    0.13    2.18    8.67    3.00   -0.22    0.29    0.36
106.59375    0.91   33.20   -0.72   -0.13    0.89    0.13    2.10    8.75    3.00   -0.24    0.27    0.45
106.594      0.76   33.20   -0.76   -0.01    0.92    0.13    2.00    8.67    3.00   -0.27    0.26    0.54
106.59425    0.63   33.20   -0.74    0.06    0.95    0.13    1.90    9.83    1.50   -0.29    0.25    0.64
106.59450    0.60   33.20   -0.67    0.09    0.98    0.13    1.79    9.17    1.50   -0.30    0.25    0.72
106.59475    0.66   33.20   -0.53    0.10    1.00    0.13    1.66    8.17    1.50   -0.32    0.24    0.78
106.595      0.77   33.20   -0.36    0.09    1.03    0.13    1.54    6.83    1.50   -0.34    0.23    0.82
106.59525    0.93   33.20   -0.18    0.10    1.05    0.13    1.39    6.67    7.50   -0.36    0.22    0.82
106.59550    1.11   33.20   -0.02    0.12    1.07    0.13    1.38    6.62    7.50   -0.38    0.23    0.82
106.59575    1.24   33.20    0.10    0.14    1.09    0.13    1.38    6.43    7.50   -0.39    0.23    0.79
106.596      1.33   33.20    0.17    0.18    1.11    0.14    1.37    6.19    7.50   -0.41    0.21    0.76
106.59625    1.36   33.20    0.20    0.23    1.13    0.14    1.48    5.86    7.50   -0.42    0.18    0.71
106.59650    1.38   33.20    0.22    0.29    1.15    0.14    1.45    5.38    7.50   -0.44    0.13    0.65
106.59675    1.33   33.20    0.24    0.38    1.16    0.14    1.54    4.81    7.50   -0.45    0.09    0.58
106.597      1.26   33.20    0.29    0.47    1.18    0.14    1.56    4.19    7.50   -0.47    0.05    0.50
106.59725    1.21   33.20    0.35    0.56    1.19    0.14    1.62    3.67   13.50   -0.48    0.01    0.42
106.59750    1.20   33.20    0.41    0.66    1.20    0.14    1.58    3.81   13.50   -0.50    0.00    0.36
106.59775    1.16   33.20    0.45    0.74    1.21    0.14    1.55    3.93   13.50   -0.51   -0.01    0.31
106.598      1.14   33.20    0.45    0.79    1.21    0.14    1.54    4.04   13.50   -0.53   -0.02    0.27
106.59825    1.10   33.20    0.40    0.81    1.22    0.14    1.39    4.15   13.50   -0.54   -0.04    0.23
106.59850    1.05   33.20    0.32    0.78    1.22    0.14    1.34    4.13   15.00   -0.55   -0.07    0.19
106.59875    0.99   33.20    0.24    0.71    1.22    0.14    1.33    4.20   15.00   -0.57   -0.11    0.14
106.599      0.98   33.20    0.17    0.61    1.22    0.14    1.28    4.20   15.00   -0.58   -0.15    0.08
106.59925    0.96   33.20    0.13    0.50    1.21    0.14    1.25    4.20   15.00   -0.59   -0.19    0.03
106.59950    1.01   33.20    0.12    0.41    1.21    0.14    1.28    4.12   16.50   -0.60   -0.22   -0.00
106.59975    1.07   33.20    0.13    0.32    1.20    0.14    1.26    4.09   16.50   -0.62   -0.25   -0.03
106.600      1.18   33.20    0.14    0.25    1.19    0.14    1.28    3.97   16.50   -0.63   -0.29   -0.05
106.60025    1.23   33.20    0.13    0.19    1.18    0.14    1.29    3.79   16.50   -0.64   -0.32   -0.08
106.60050    1.34   33.20    0.12    0.15    1.16    0.14    1.31    3.64   16.50   -0.65   -0.36   -0.13
106.60075    1.39   33.20    0.09    0.11    1.15    0.14    1.33    4.17    3.00   -0.66   -0.40   -0.20
106.601      1.42   33.20    0.05    0.09    1.13    0.14    1.43    4.67    3.00   -0.67   -0.41   -0.28
106.60125    1.38   33.20    0.00    0.06    1.11    0.14    1.46    4.83    3.00   -0.69   -0.41   -0.37
106.60150    1.37   33.20   -0.07    0.04    1.09    0.14    1.66    4.83    3.00   -0.70   -0.39   -0.47
106.60175    1.33   33.20   -0.15   -0.01    1.06    0.14    1.68    4.58    3.00   -0.71   -0.35   -0.55
106.602      1.32   33.20   -0.24   -0.09    1.04    0.14    1.80    4.00    3.00   -0.72   -0.31   -0.63
106.60225    1.32   33.20   -0.33   -0.19    1.01    0.14    1.89    4.67    1.50   -0.73   -0.27   -0.69
106.60250    1.36   33.20   -0.42   -0.30    0.98    0.14    1.90    3.33    1.50   -0.73   -0.24   -0.75
106.60275    1.39   33.20   -0.48   -0.41    0.95    0.14    1.94    2.05   19.50   -0.74   -0.20   -0.78
106.603      1.40   33.20   -0.50   -0.49    0.92    0.14    1.90    1.90   19.50   -0.75   -0.18   -0.80
106.60325    1.45   33.20   -0.48   -0.56    0.88    0.14    1.98    1.67   19.50   -0.76   -0.15   -0.78
106.60350    1.52   33.20   -0.42   -0.61    0.85    0.14    1.94    1.41   19.50   -0.76   -0.13   -0.75
106.60375    1.63   33.20   -0.34   -0.63    0.81    0.14    1.86    1.83    3.00   -0.77   -0.11   -0.69
106.604      1.75   33.20   -0.24   -0.62    0.77    0.14    1.72    2.50    3.00   -0.78   -0.08   -0.60
106.60425    1.85   33.20   -0.14   -0.58    0.73    0.14    1.72    2.83    3.00   -0.78   -0.04   -0.49
106.60450    1.92   33.20   -0.05   -0.54    0.69    0.14    1.67    3.17    3.00   -0.79    0.00   -0.38
106.60475    1.96   33.20    0.02   -0.50    0.65    0.14    1.59    3.33    3.00   -0.79    0.06   -0.25
106.605      1.96   33.20    0.08   -0.47    0.60    0.14    1.60    3.17    3.00   -0.79    0.13   -0.12
106.60525    1.94   33.20    0.11   -0.44    0.56    0.14    1.52    3.17    3.00   -0.80    0.20    0.00
106.60550    1.95   33.20    0.14   -0.41    0.51    0.14    1.56    3.00    3.00   -0.80    0.27    0.12
106.60575    1.95   33.20    0.16   -0.35    0.47    0.14    1.54    2.83    3.00   -0.80    0.35    0.21
106.606      1.89   33.20    0.18   -0.27    0.42    0.14    1.51    2.50    3.00   -0.80    0.42    0.29
106.60625    1.85   33.20    0.22   -0.18    0.37    0.14    1.51    2.40    6.00   -0.80    0.47    0.33
106.60650    1.82   33.20    0.30   -0.10    0.32    0.14    1.49    2.19    6.00   -0.80    0.52    0.37
106.60675    1.79   33.20    0.38   -0.05    0.28    0.14    1.47    1.98    6.00   -0.79    0.54    0.38
106.607      1.78   33.20    0.46   -0.01    0.23    0.14    1.34    1.67    6.00   -0.79    0.53    0.38
106.60725    1.83   33.20    0.50    0.02    0.18    0.14    1.33    1.33    7.50   -0.78    0.49    0.36
106.60750    1.84   33.20    0.53    0.06    0.13    0.14    1.42    1.24    9.00   -0.78    0.43    0.34
106.60775    1.82   33.20    0.53    0.12    0.08    0.14    1.32    1.29    9.00   -0.77    0.37    0.31
106.608      1.77   33.20    0.52    0.20    0.03    0.14    1.34    1.51   19.50   -0.77    0.32    0.29
106.60825    1.71   33.20    0.52    0.27   -0.01    0.14    1.34    1.85   19.50   -0.76    0.28    0.27
106.60850    1.63   33.20    0.53    0.34   -0.05    0.14    1.37    2.21   19.50   -0.75    0.26    0.26
106.60875    1.57   33.20    0.54    0.38   -0.10    0.14    1.47    2.49   19.50   -0.74    0.25    0.25
106.609      1.53   33.20    0.55    0.40   -0.15    0.14    1.41    2.74   19.50   -0.73    0.24    0.25
106.60925    1.51   33.20    0.55    0.41   -0.20    0.14    1.43    2.92   19.50   -0.72    0.22    0.25
106.60950    1.49   33.20    0.55    0.43   -0.24    0.14    1.45    3.05   19.50   -0.70    0.20    0.25
106.60975    1.49   33.20    0.55    0.45   -0.29    0.14    1.39    3.13   19.50   -0.69    0.18    0.25
106.610      1.48   33.20    0.53    0.47   -0.33    0.14    1.41    3.10   19.50   -0.68    0.17    0.25
106.61025    1.46   33.20    0.50    0.48   -0.37    0.14    1.45    3.00   19.50   -0.66    0.16    0.23
106.61050    1.44   33.20    0.45    0.48   -0.41    0.14    1.41    2.85   19.50   -0.64    0.15    0.20
106.61075    1.39   33.20    0.36    0.46   -0.45    0.14    1.52    2.62   19.50   -0.63    0.14    0.16
106.611      1.31   33.20    0.24    0.41   -0.49    0.14    1.65    2.41   19.50   -0.61    0.11    0.11
106.61125    1.21   33.20    0.09    0.34   -0.53    0.14    1.68    2.13   19.50   -0.59    0.06    0.06
106.61150    1.14   33.20   -0.05    0.26   -0.57    0.14    1.74    2.20   15.00   -0.57    0.02    0.02
106.61175    1.08   33.20   -0.17    0.20   -0.60    0.14    1.63    2.56   13.50   -0.55   -0.02   -0.02
106.612      1.03   33.20   -0.27    0.16   -0.63    0.14    1.61    2.93   13.50   -0.53   -0.05   -0.04
106.61225    0.99   33.20   -0.32    0.14   -0.67    0.14    1.58    3.26   13.50   -0.51   -0.07   -0.05
106.61250    0.97   33.20   -0.32    0.13   -0.70    0.14    1.45    3.52   13.50   -0.49   -0.11   -0.06
106.61275    0.95   33.20   -0.28    0.14   -0.72    0.14    1.54    3.78   13.50   -0.47   -0.14   -0.05
106.613      0.97   33.20   -0.21    0.14   -0.75    0.14    1.56    4.05   12.00   -0.45   -0.19   -0.05
106.61325    1.01   33.20   -0.13    0.14   -0.77    0.14    1.49    4.33   12.00   -0.42   -0.23   -0.04
106.61350    1.06   33.20   -0.07    0.14   -0.80    0.14    1.53    4.52   12.00   -0.40   -0.28   -0.04
106.61375    1.12   33.20   -0.04    0.13   -0.82    0.14    1.58    4.60   12.00   -0.38   -0.33   -0.05
106.614      1.18   33.20   -0.04    0.10   -0.83    0.14    1.56    4.60   12.00   -0.35   -0.37   -0.06
106.61425    1.22   33.20   -0.06    0.04   -0.85    0.14    1.58    4.64   10.50   -0.33   -0.41   -0.07
106.61450    1.29   33.20   -0.09   -0.02   -0.86    0.14    1.63    4.64   10.50   -0.31   -0.45   -0.08
106.61475    1.35   33.20   -0.12   -0.09   -0.88    0.14    1.60    4.60   10.50   -0.28   -0.48   -0.08
106.615      1.40   33.20   -0.14   -0.13   -0.89    0.14    1.60    4.51   10.50   -0.26   -0.49   -0.08
106.61525    1.44   33.20   -0.15   -0.16   -0.89    0.14    1.49    4.40    9.00   -0.24   -0.49   -0.07
106.61550    1.48   33.20   -0.15   -0.19   -0.90    0.14    1.51    4.31    9.00   -0.21   -0.48   -0.07
106.61575    1.51   33.20   -0.15   -0.22   -0.90    0.14    1.58    4.38    7.50   -0.19   -0.46   -0.07
106.616      1.59   33.20   -0.14   -0.26   -0.91    0.14    1.44    4.64    6.00   -0.17   -0.42   -0.07
106.61625    1.66   33.20   -0.11   -0.31   -0.91    0.14    1.55    4.90    6.00   -0.14   -0.39   -0.06
106.61650    1.70   33.20   -0.09   -0.36   -0.91    0.14    1.62    5.10    6.00   -0.12   -0.36   -0.05
106.61675    1.74   33.20   -0.08   -0.38   -0.90    0.14    1.65    5.50    3.00   -0.10   -0.32   -0.02
106.617      1.75   33.20   -0.10   -0.36   -0.90    0.14    1.71    6.17    3.00   -0.08   -0.28    0.01
106.61725    1.66   33.20   -0.16   -0.32   -0.89    0.14    1.82    6.75    3.00   -0.06   -0.21    0.05
106.61750    1.56   33.20   -0.26   -0.26   -0.88    0.14    1.89    7.17    3.00   -0.04   -0.15    0.08
106.61775    1.42   33.20   -0.37   -0.22   -0.87    0.14    2.04    7.42    3.00   -0.02   -0.09    0.09
106.618      1.29   33.20   -0.48   -0.21   -0.86    0.14    2.15    7.33    3.00    0.00   -0.04    0.08
106.61825    1.19   33.20   -0.55   -0.22   -0.84    0.14    2.22    6.92    3.00    0.01    0.00    0.05
106.61850    1.16   33.20   -0.60   -0.26   -0.83    0.14    2.39    7.67    1.50    0.03    0.03    0.02
106.61875    1.16   33.20   -0.61   -0.30   -0.81    0.14    2.37    6.83    1.50    0.04    0.06   -0.03
106.619      1.22   33.20   -0.61   -0.33   -0.79    0.14    2.47    5.33    1.50    0.06    0.11   -0.06
106.61925    1.29   33.20   -0.60   -0.34   -0.77    0.14    2.54    4.00   18.00    0.07    0.17   -0.08
106.61950    1.33   33.20   -0.61   -0.35   -0.75    0.14    2.59    3.97   18.00    0.09    0.24   -0.10
106.61975    1.34   33.20   -0.60   -0.38   -0.73    0.14    2.58    4.00    9.00    0.10    0.30   -0.09
106.620      1.39   33.20   -0.58   -0.45   -0.71    0.14    2.60    4.13    9.00    0.11    0.33   -0.08
106.62025    1.48   33.20   -0.52   -0.54   -0.69    0.14    2.58    4.18    9.00    0.12    0.34   -0.05
106.62050    1.60   33.20   -0.43   -0.66   -0.66    0.14    2.58    4.37   15.00    0.13    0.33   -0.02
106.62075    1.78   33.20   -0.30   -0.75   -0.64    0.13    2.48    4.60   15.00    0.14    0.29    0.01
106.621      1.96   33.20   -0.16   -0.77   -0.61    0.13    2.42    4.70   15.00    0.14    0.25    0.05
106.62125    2.07   33.20   -0.03   -0.71   -0.58    0.13    2.33    4.78   13.50    0.15    0.18    0.08
106.62150    2.11   33.20    0.05   -0.57   -0.56    0.13    2.32    5.00   13.50    0.15    0.12    0.12
106.62175    2.06   33.20    0.09   -0.39   -0.53    0.13    2.37    5.19   13.50    0.16    0.04    0.13
106.622      1.90   33.20    0.10   -0.19   -0.50    0.13    2.26    5.19   13.50    0.16   -0.04    0.13
106.62225    1.70   33.20    0.08    0.00   -0.47    0.13    2.31    5.28   12.00    0.16   -0.11    0.11
106.62250    1.52   33.20    0.06    0.14   -0.45    0.13    2.27    5.20   12.00    0.16   -0.16    0.09
106.62275    1.36   33.20    0.07    0.25   -0.42    0.13    2.24    4.96   12.00    0.16   -0.16    0.06
106.623      1.23   33.20    0.11    0.32   -0.39    0.13    2.29    4.60   12.00    0.16   -0.13    0.02
106.62325    1.18   33.20    0.16    0.36   -0.36    0.13    2.32    4.22   13.50    0.15   -0.06    0.00
106.62350    1.19   33.20    0.22    0.39   -0.33    0.13    2.35    3.85   13.50    0.15    0.01   -0.02
106.62375    1.20   33.20    0.28    0.41   -0.31    0.13    2.38    3.60   15.00    0.14    0.08   -0.04
106.624      1.21   33.20    0.30    0.42   -0.28    0.13    2.44    3.55   16.50    0.14    0.15   -0.05
